order_id,customer_id,product_id,order_date,quantity,unit_price,status
O002959,C0225,P0031,2022-09-22,1,395.04,completed
O003370,C0486,P0098,2023-11-24,1,40.38,cancelled
O004072,C0484,P0029,2022-03-29,1,390.86,cancelled
O001571,C0095,P0089,2022-02-08,0,543.88,cancelled
O004544,C0052,P0092,2024-06-28,1,460.0,completed
O004539,C0137,P0008,10/21/2023,3,131.9,completed
O004970,C0429,P0085,2022-10-10,4,231.08,returned
O001275,C0134,P0053,2022-03-04,4,417.86,returned
O002434,C0320,P0002,2022-05-17,1,261.92,returned
O002061,C0288,P0062,2022-09-24,4,101.57,cancelled
O002718,C0069,P0048,2024-04-06,1,52.41,completed
O003971,C0485,P0020,2022-01-18,1,411.32,completed
O004775,C0173,P0028,2022-04-07,0,453.87,completed
O002296,C0119,P0031,2023-02-09,1,364.48,completed
O004894,C0354,P0012,2022-04-30,3,416.75,completed
O004363,C0474,P0025,2022-07-23,4,262.57,completed
O002564,C0268,P0024,2023-06-20,0,432.98,completed
O004640,C0061,P0060,2024-04-04,1,129.17,completed
O001357,C0204,P0014,07/03/2022,1,198.01,completed
O001893,C0061,P0093,2022-05-18,1,29.23,completed
O001169,C0054,P0065,09/11/2022,2,420.83,completed
O003859,C0385,P0039,2024-06-16,4,294.25,cancelled
O000065,C0068,P0073,2023-01-05,4,207.87,completed
O003916,C0316,P0091,2024-04-05,0,28.8,completed
O001220,C0294,P0099,2023-04-20,0,265.77,returned
O002071,C0296,P0100,2024-06-05,3,336.25,completed
O002221,C0469,P0048,2023-04-14,0,53.41,completed
O003981,C0205,P0021,2022-05-29,1,277.06,completed
O002189,C0499,P0022,2023-07-22,4,359.16,cancelled
O003073,C0062,P0004,2022-10-10,0,89.88,completed
O003283,C0101,P0080,2023-11-30,4,197.45,completed
O004006,C0138,P0087,2023-10-02,-1,230.91,completed
O003284,C0297,P0034,2024-05-07,1,428.25,completed
O002176,C0218,P0048,2024-04-04,1,42.8,returned
O004566,C0339,P0086,2022-05-08,2,431.53,completed
O004766,C0397,P0095,2023-09-22,1,37.58,returned
O004199,C0238,P0021,03/21/2024,2,250.53,completed
O000931,C0301,P0074,2022-08-19,1,429.04,completed
O004973,C0253,P0009,2022-12-05,3,403.83,returned
O004434,C0048,P0027,2022-07-21,1,232.01,completed
O003726,C0380,P0044,03/19/2022,3,60.36,returned
O002156,C0023,P0042,07/11/2022,2,469.99,completed
O003442,C0161,P0100,2022-08-28,1,276.3,returned
O000409,C0377,P0050,2023-06-16,0,386.56,completed
O000382,C0395,P0045,2023-11-03,1,460.41,returned
O000765,,P0060,2023-07-23,-1,137.66,completed
O003478,C0300,P0034,2024-06-12,0,500.27,completed
O002153,C0320,P0012,2023-03-12,1,403.67,completed
O003865,C0043,P0055,11/15/2023,1,314.26,cancelled
O003451,C0158,P0013,03/21/2023,4,127.51,completed
O000437,C0476,P0067,2023-04-19,0,309.15,completed
O000676,C0459,P0006,2023-03-23,1,111.04,cancelled
O004367,C0209,P0030,2024-04-01,1,393.03,cancelled
O004859,C0488,P0023,2023-02-26,1,74.84,cancelled
O004798,C0302,P0019,2024-04-07,0,174.82,completed
O004575,C0328,P0055,2024-02-09,-1,410.42,completed
O001484,C0343,P0098,04/13/2023,1,45.92,completed
O001034,C0203,P0088,2022-06-14,1,96.24,completed
O001869,C0384,P0038,03/04/2022,1,371.67,completed
O004584,,P0095,2023-07-17,0,45.1,completed
O000744,C0309,P0015,2023-01-14,1,64.23,completed
O001848,C0039,P0095,03/18/2022,4,35.54,completed
O001954,C0351,P0042,2023-01-31,1,540.59,completed
O004644,C0134,P0030,10/17/2023,1,344.28,returned
O001475,C0065,P0017,2024-02-06,2,304.99,completed
O000525,C0368,P0012,2023-09-03,1,461.11,completed
O004056,,P0062,2024-01-10,2,116.47,completed
O000549,C0332,P0009,2023-01-11,1,413.3,completed
O000532,C0118,P0042,2022-07-23,4,409.59,returned
O002523,C0272,P0054,2023-11-01,1,555.32,completed
O000926,C0348,P0008,2023-01-21,0,99.24,completed
O003381,C0118,P0020,2024-01-19,-1,430.2,completed
O004404,C0249,P0087,2023-07-03,1,187.61,completed
O001330,C0393,P0002,2023-08-29,1,271.88,completed
O000546,C0198,P0043,2024-05-31,1,167.5,completed
O000584,C0028,P0054,2023-01-01,1,508.64,completed
O003405,C0385,P0055,2023-12-06,0,339.53,completed
O004786,C0286,P0037,11/25/2022,3,430.35,returned
O000772,C0212,P0090,2022-01-10,1,38.02,cancelled
O000909,C0341,P0069,2023-11-18,1,305.71,completed
O002640,C0128,P0096,2023-07-16,0,69.84,completed
O003547,C0479,P0094,11/11/2022,1,478.2,completed
O002544,C0114,P0068,06/07/2023,1,241.21,completed
O001949,C0357,P0094,2022-09-19,1,391.26,returned
O002915,C0391,P0056,2023-05-31,1,356.09,cancelled
O001921,C0456,P0068,2024-05-04,1,297.85,completed
O004989,C0463,P0095,2023-10-19,0,44.69,returned
O003568,C0386,P0002,06/22/2024,1,271.48,completed
O003132,C0375,P0098,2023-08-05,3,50.21,completed
O000348,C0413,P0094,2022-11-21,4,374.03,completed
O000074,C0172,P0035,2024-02-29,1,490.71,cancelled
O001615,C0299,P0059,2022-03-14,1,240.45,completed
O000711,C0492,P0087,2024-01-11,0,227.46,returned
O004629,C0028,P0082,2022-01-09,1,402.19,returned
O001919,C0396,P0082,2022-12-30,1,572.48,cancelled
O003743,C0370,P0037,10/04/2023,1,350.37,completed
O001012,C0029,P0035,2022-06-08,2,510.86,completed
O003530,C0462,P0054,2022-07-20,3,534.92,completed
O004277,C0394,P0052,2023-02-01,1,84.49,completed
O000944,C0325,P0025,2022-03-14,3,325.96,cancelled
O002259,C0208,P0070,2023-06-27,1,383.22,returned
O000007,C0351,P0018,2022-09-06,1,197.0,completed
O001210,C0164,P0065,2023-06-24,3,362.38,returned
O001044,C0013,P0049,2022-04-14,1,405.15,completed
O002712,C0052,P0010,2022-02-17,1,130.76,cancelled
O000326,C0281,P0090,2023-04-24,3,35.71,returned
O000400,C0382,P0082,2022-11-07,-1,568.63,completed
O002919,C0284,P0007,2022-12-10,3,395.67,completed
O003339,C0182,P0066,2023-07-17,0,228.22,completed
O003077,C0328,P0088,2023-08-20,1,79.61,completed
O004686,C0373,P0044,02/11/2022,3,64.31,completed
O003378,,P0019,05/02/2022,1,217.55,returned
O002646,,P0077,2022-09-08,1,144.25,cancelled
O004637,C0488,P0040,2022-04-08,1,194.03,completed
O001928,C0444,P0024,2024-02-15,3,381.71,completed
O001053,C0206,P0080,2024-05-29,3,261.77,completed
O003845,C0294,P0055,2023-03-29,1,429.18,completed
O001993,C0254,P0045,2022-05-16,-1,418.13,returned
O003222,C0195,P0017,2024-05-21,0,322.97,cancelled
O005000,C0241,P0028,2024-05-25,1,474.6,cancelled
O004075,C0020,P0003,2024-03-04,1,317.52,completed
O000205,C0055,P0026,2022-05-24,0,169.66,returned
O002610,C0052,P0080,2022-06-26,0,184.1,returned
O002348,C0116,P0088,08/14/2022,-1,94.79,completed
O003781,C0023,P0037,2022-02-08,1,482.16,completed
O004489,C0399,P0007,2023-07-12,1,440.23,returned
O003165,C0063,P0085,2023-05-29,1,166.49,cancelled
O002716,C0439,P0041,2024-04-19,0,268.98,completed
O004595,C0014,P0064,02/05/2024,1,109.26,completed
O002166,C0057,P0018,2024-04-02,1,236.37,completed
O000507,C0207,P0100,05/05/2023,0,378.53,completed
O004846,C0445,P0028,2023-04-20,0,486.4,completed
O003658,C0288,P0039,2024-05-15,0,257.77,cancelled
O003936,C0054,P0043,2022-05-10,-1,178.42,completed
O000763,C0156,P0058,2022-09-10,1,184.93,completed
O000889,C0418,P0013,2022-01-07,1,91.27,cancelled
O003044,C0265,P0036,2023-05-05,2,232.04,cancelled
O004372,C0011,P0063,2024-06-17,1,8.33,cancelled
O000300,C0121,P0034,2023-05-26,2,421.17,completed
O002545,C0123,P0067,2023-12-06,2,392.39,returned
O001011,C0246,P0057,2022-07-27,1,560.38,returned
O003767,C0250,P0047,2022-04-09,1,518.24,returned
O001155,C0017,P0046,2022-10-25,2,111.11,returned
O002632,C0160,P0004,2023-06-23,3,86.25,cancelled
O003953,C0098,P0092,2022-06-10,1,460.28,completed
O003646,C0323,P0049,2023-04-08,3,476.75,completed
O000875,C0420,P0062,2024-02-18,1,96.06,completed
O003823,C0418,P0079,2024-04-30,1,121.45,returned
O001495,C0331,P0076,2023-02-05,1,179.23,completed
O000915,C0005,P0059,2022-04-20,0,211.66,completed
O001863,C0068,P0030,2022-05-03,2,410.67,completed
O003336,C0485,P0077,2022-11-09,0,121.28,returned
O001173,C0492,P0048,2022-10-24,1,50.57,completed
O002341,C0294,P0080,2023-07-03,1,261.77,completed
O003107,C0091,P0030,2023-11-09,4,322.74,completed
O002706,C0357,P0019,08/15/2023,4,169.4,completed
O001584,C0189,P0056,2022-09-21,1,401.63,returned
O003068,C0064,P0049,2023-04-09,-1,489.06,completed
O003605,C0311,P0059,2023-12-15,1,226.95,completed
O003160,,P0006,2024-06-13,1,94.73,completed
O004824,C0259,P0088,2022-08-04,0,89.56,completed
O001214,C0424,P0008,2023-01-29,3,107.91,returned
O004197,,P0084,2023-11-06,0,455.13,completed
O000533,C0193,P0010,2024-06-09,2,135.92,returned
O004508,C0433,P0072,2023-08-27,3,273.86,completed
O000110,C0270,P0043,2022-08-13,1,193.11,completed
O002777,C0415,P0004,2022-05-04,-1,68.85,cancelled
O000331,C0211,P0056,2023-01-18,2,342.83,returned
O004642,C0069,P0049,2023-04-20,2,434.99,cancelled
O001862,C0383,P0017,2023-02-20,2,280.11,cancelled
O000361,C0052,P0069,2023-06-16,1,276.9,completed
O000073,C0086,P0096,2023-06-14,3,71.56,completed
O002106,C0237,P0015,05/21/2022,3,61.9,completed
O004166,,P0061,2023-11-22,-1,15.77,completed
O000660,C0360,P0007,2022-07-23,3,405.49,completed
O003694,C0453,P0059,2022-02-04,-1,222.91,completed
O003066,C0416,P0082,2024-02-29,1,455.15,completed
O002298,C0238,P0089,09/19/2022,-1,503.07,returned
O001927,C0150,P0081,2024-04-21,0,28.71,completed
O003657,C0095,P0064,2023-10-14,0,101.63,cancelled
O001390,C0071,P0065,2023-09-26,2,516.42,returned
O001411,C0077,P0100,07/31/2022,2,367.29,completed
O003083,C0150,P0026,01/18/2023,-1,166.65,completed
O002883,C0009,P0074,2022-11-04,1,431.85,cancelled
O003924,C0466,P0069,2022-01-21,3,335.59,cancelled
O003030,C0253,P0072,2022-03-08,4,341.92,cancelled
O002511,C0376,P0069,2022-07-31,0,244.57,cancelled
O004680,C0173,P0040,2024-01-14,3,198.03,completed
O002181,C0015,P0023,2022-03-10,0,73.58,completed
O000503,C0277,P0028,04/22/2022,1,450.73,returned
O001042,C0385,P0051,2022-01-09,4,331.6,returned
O000945,C0215,P0041,2023-09-12,1,325.55,completed
O001395,C0499,P0083,2024-03-26,1,174.09,completed
O001926,C0054,P0100,2023-03-18,2,303.1,completed
O003385,C0029,P0041,2024-06-03,2,223.15,completed
O000340,C0198,P0057,2024-02-26,2,447.27,completed
O004585,C0396,P0011,2022-12-27,-1,460.84,cancelled
O002208,C0429,P0036,2023-05-08,1,291.12,completed
O001698,,P0038,2024-04-14,2,357.72,completed
O000984,C0001,P0096,2022-07-06,1,59.74,completed
O000569,C0048,P0078,2023-04-02,4,239.88,completed
O000669,C0003,P0080,2023-12-28,1,213.66,completed
O002820,C0026,P0083,2022-09-26,0,217.3,completed
O004795,C0091,P0091,2023-03-08,1,28.52,completed
O001878,C0291,P0062,02/26/2024,0,104.32,completed
O004803,C0176,P0055,2022-08-05,1,400.88,returned
O001699,C0232,P0055,2022-03-10,3,446.27,completed
O002450,C0232,P0010,10/05/2023,2,153.72,completed
O002721,C0396,P0099,2024-02-16,4,259.82,completed
O001518,C0459,P0021,2024-04-05,-1,304.47,completed
O000729,C0424,P0068,2022-12-19,1,283.92,returned
O000804,C0239,P0031,2023-12-11,2,373.77,completed
O002512,C0136,P0002,2023-07-01,1,342.35,cancelled
O001561,C0473,P0089,2022-01-16,1,410.14,completed
O001528,C0408,P0017,2022-11-26,2,227.93,cancelled
O001570,C0103,P0005,07/23/2023,-1,136.89,completed
O004440,C0279,P0066,2024-01-27,1,280.19,completed
O001776,,P0030,2023-02-10,2,397.73,returned
O000063,C0383,P0083,2022-07-30,2,169.43,completed
O000705,C0378,P0094,2024-05-18,-1,435.66,returned
O002415,C0032,P0015,2023-04-02,1,86.62,returned
O000512,C0377,P0005,2024-06-25,-1,121.59,cancelled
O002089,C0474,P0094,2022-09-12,2,377.64,completed
O002236,C0402,P0070,2023-01-30,1,420.6,cancelled
O002313,C0026,P0092,2022-02-06,2,496.14,completed
O001446,C0405,P0037,2023-06-01,4,448.94,completed
O002173,C0221,P0007,2023-09-21,0,392.96,completed
O001034,C0203,P0088,2022-06-14,1,96.24,completed
O004095,C0243,P0028,2024-03-31,4,448.47,returned
O002618,C0453,P0050,2022-02-12,-1,383.41,completed
O004854,C0358,P0030,2022-07-02,3,292.97,completed
O004886,C0235,P0080,2023-05-26,1,234.0,completed
O001144,C0058,P0067,06/15/2023,-1,366.81,returned
O002595,C0011,P0055,2022-09-30,2,425.23,completed
O004151,C0120,P0016,2023-08-23,1,143.14,cancelled
O001512,C0435,P0046,2024-01-17,-1,139.25,completed
O000899,C0372,P0018,2023-04-13,0,175.88,cancelled
O003388,C0258,P0098,2023-09-01,4,43.69,completed
O003943,C0436,P0058,2022-10-11,1,213.24,completed
O003929,C0403,P0076,2023-11-28,2,228.6,completed
O001006,C0011,P0023,2023-10-26,3,90.89,completed
O002362,C0308,P0074,2022-06-30,1,471.74,completed
O000820,C0266,P0075,2022-10-30,-1,276.22,completed
O004491,C0359,P0060,05/09/2023,4,125.54,cancelled
O003269,C0131,P0082,2023-08-30,2,459.63,completed
O002818,C0090,P0093,2023-05-09,3,30.21,cancelled
O004207,C0242,P0039,2023-05-22,0,346.74,cancelled
O003056,C0421,P0023,2023-10-20,1,74.2,completed
O002065,C0490,P0004,2023-08-02,1,79.89,cancelled
O000486,C0176,P0019,2022-07-05,1,210.44,returned
O003799,C0010,P0013,2023-05-09,2,104.88,returned
O002229,C0242,P0088,2023-10-13,1,86.85,cancelled
O001314,C0453,P0028,2022-11-21,1,509.6,completed
O001030,C0429,P0021,2022-03-17,-1,208.87,completed
O002008,C0268,P0023,2024-01-21,1,66.87,completed
O004447,C0207,P0019,2022-12-05,0,178.04,completed
O003192,C0145,P0075,2022-11-19,-1,396.25,returned
O004506,C0404,P0009,2024-04-30,0,342.37,completed
O003368,C0482,P0043,2023-03-23,-1,134.51,cancelled
O002743,C0482,P0055,01/19/2023,1,447.85,cancelled
O000892,C0415,P0034,2022-03-02,1,569.3,returned
O000405,C0388,P0023,2022-08-16,2,94.43,cancelled
O004636,C0353,P0086,2023-02-17,1,462.1,completed
O000764,C0192,P0022,2024-03-12,1,421.87,returned
O000386,C0281,P0094,2022-07-28,3,510.37,completed
O001044,C0013,P0049,2022-04-14,1,405.15,completed
O003274,C0164,P0094,2022-10-27,1,423.11,returned
O002004,C0121,P0067,2024-05-31,-1,373.76,completed
O004863,C0015,P0041,2022-03-04,4,217.87,completed
O003440,C0208,P0016,2023-12-25,2,137.04,cancelled
O001111,C0146,P0052,2022-01-05,-1,70.67,cancelled
O000606,,P0087,11/27/2023,4,213.66,returned
O001933,C0345,P0005,2024-05-01,1,126.95,completed
O000095,C0049,P0018,07/24/2023,2,184.19,completed
O000927,C0264,P0076,2022-02-23,1,198.88,returned
O000521,C0284,P0032,06/22/2022,4,70.46,completed
O003150,C0087,P0020,2022-05-06,3,422.67,completed
O000534,C0476,P0023,2022-05-29,2,77.02,completed
O004150,C0105,P0060,2023-10-26,-1,119.94,completed
O004949,C0338,P0065,04/30/2024,2,351.48,cancelled
O003664,C0064,P0095,2023-04-07,1,44.24,completed
O004707,C0454,P0009,06/03/2024,1,397.82,completed
O002894,C0027,P0064,2022-04-10,1,103.95,returned
O004039,C0495,P0060,2024-06-07,1,94.29,cancelled
O004172,C0097,P0096,2024-04-29,1,63.62,cancelled
O001580,C0391,P0073,05/03/2022,2,218.57,returned
O002165,C0291,P0012,2023-06-03,0,408.48,completed
O000162,C0431,P0072,11/04/2022,1,288.95,completed
O001441,C0072,P0009,2023-12-08,1,463.32,completed
O001109,C0256,P0036,2024-04-01,-1,248.22,completed
O001630,C0448,P0041,2023-03-06,1,259.08,completed
O000412,C0093,P0090,2022-04-03,1,35.81,completed
O002660,C0178,P0037,2024-03-16,4,464.77,completed
O003360,C0300,P0013,2024-03-28,1,91.65,completed
O001623,C0129,P0095,08/12/2022,0,34.62,completed
O003088,C0167,P0009,2023-08-20,1,363.17,cancelled
O002767,C0202,P0076,05/20/2024,2,198.3,cancelled
O002334,C0456,P0008,2023-04-17,1,111.96,completed
O004567,C0490,P0082,2023-03-03,3,499.51,completed
O000964,C0149,P0038,05/21/2024,1,381.95,cancelled
O001242,C0398,P0087,2023-07-05,2,221.65,completed
O000235,C0383,P0004,2023-10-25,1,84.47,completed
O004515,C0206,P0094,2022-07-29,4,483.35,returned
O002555,C0273,P0088,2022-08-22,1,88.43,completed
O004136,C0144,P0073,2023-10-10,4,202.14,returned
O001170,C0248,P0031,2022-11-04,0,428.16,cancelled
O000093,C0111,P0042,2024-04-26,1,394.98,completed
O000865,C0378,P0032,11/13/2022,2,63.09,completed
O000396,C0278,P0084,2022-12-04,-1,370.39,completed
O002588,C0252,P0002,2022-01-02,1,277.58,completed
O003711,C0287,P0054,2023-09-29,4,563.87,cancelled
O002012,C0500,P0092,2023-11-10,0,495.32,completed
O001452,C0439,P0087,2022-06-04,3,237.34,completed
O003702,C0336,P0044,2023-02-13,4,58.85,completed
O004048,C0469,P0091,2022-03-19,1,30.29,completed
O003109,C0392,P0021,2022-10-01,-1,243.81,cancelled
O000492,C0313,P0035,2024-05-14,0,453.98,completed
O002931,C0441,P0006,2022-05-04,1,117.9,completed
O003833,C0317,P0079,2022-09-29,3,166.94,completed
O001450,C0233,P0089,2023-10-26,4,530.91,completed
O002814,C0294,P0073,05/29/2023,0,237.06,completed
O001710,C0249,P0050,2022-07-23,-1,426.44,completed
O003940,C0027,P0073,02/10/2023,2,172.46,completed
O001773,C0106,P0048,04/04/2024,1,53.87,returned
O003052,C0112,P0079,2022-03-09,0,132.54,returned
O001064,C0176,P0039,2022-04-05,0,265.31,returned
O003348,C0144,P0098,2023-04-14,2,47.46,completed
O000324,C0159,P0095,2023-11-02,0,35.3,completed
O000918,C0254,P0049,2023-05-05,2,336.76,completed
O004769,C0223,P0094,2023-04-14,2,484.13,completed
O000002,C0366,P0035,2022-10-30,2,418.84,completed
O000609,C0372,P0098,2022-08-27,0,49.46,completed
O002371,C0274,P0100,2023-12-26,3,323.38,returned
O000019,C0496,P0056,02/15/2022,0,301.49,completed
O004790,C0292,P0021,2023-10-14,2,254.39,cancelled
O000706,C0263,P0079,2023-02-14,-1,167.75,returned
O000307,C0096,P0031,2023-01-06,3,341.93,completed
O002453,C0409,P0029,2022-10-26,1,355.16,cancelled
O003972,C0206,P0099,2023-11-24,1,274.9,returned
O002968,C0489,P0039,12/18/2023,1,334.64,returned
O002828,C0117,P0057,2022-12-12,1,451.22,cancelled
O002396,C0249,P0035,2024-03-04,4,581.96,returned
O001080,C0004,P0029,2023-02-27,0,342.76,completed
O003209,C0146,P0038,2023-04-22,1,411.69,completed
O002294,C0387,P0073,2023-04-13,4,219.51,returned
O002086,C0386,P0007,2023-02-24,-1,357.21,completed
O002548,C0351,P0024,2022-07-08,4,337.07,returned
O003901,,P0038,2023-09-24,-1,360.52,completed
O003313,C0261,P0051,2023-05-06,1,380.61,cancelled
O001873,C0331,P0029,2022-01-18,2,408.23,completed
O000212,C0432,P0041,2023-09-09,3,295.03,completed
O003922,C0428,P0058,2023-06-03,0,239.96,completed
O003184,C0232,P0048,09/04/2022,2,46.33,returned
O003499,C0430,P0058,2023-04-05,2,204.23,returned
O004454,C0257,P0034,2022-12-01,-1,531.95,returned
O004408,C0373,P0080,2022-05-07,0,208.94,cancelled
O004871,C0274,P0080,2024-05-20,0,233.0,completed
O001421,C0302,P0079,2024-03-07,2,157.47,completed
O002979,C0417,P0037,2024-06-29,4,452.85,completed
O002966,C0126,P0020,2024-03-18,3,435.7,completed
O002808,C0458,P0005,2023-05-04,0,134.28,completed
O002891,C0079,P0084,2022-12-08,-1,504.93,completed
O003937,C0384,P0067,2022-08-05,-1,359.88,completed
O003888,C0240,P0053,2023-02-04,2,380.68,returned
O002072,C0310,P0075,2022-07-04,-1,330.03,completed
O000591,C0160,P0018,2023-05-07,4,244.59,cancelled
O004133,C0401,P0044,2023-02-14,1,65.41,completed
O002056,C0363,P0014,2024-04-04,1,219.87,completed
O001729,C0471,P0061,2022-11-07,4,15.47,cancelled
O001836,C0247,P0036,2023-04-22,1,285.56,completed
O004793,C0076,P0045,2023-12-07,1,457.46,completed
O002018,C0197,P0080,2023-05-22,-1,231.03,returned
O000659,C0473,P0079,2022-01-22,1,150.11,returned
O000308,C0256,P0054,2023-01-10,1,521.08,returned
O004441,C0223,P0036,2024-01-31,0,220.3,completed
O000562,C0083,P0006,2024-05-09,1,136.16,returned
O000091,C0085,P0041,2022-06-09,1,261.81,completed
O001713,C0225,P0090,2023-07-31,1,34.18,completed
O001243,C0175,P0011,2024-03-25,3,440.26,completed
O002329,C0496,P0028,2022-04-01,3,480.37,completed
O004470,C0180,P0055,12/22/2023,1,317.58,completed
O003685,C0301,P0057,2022-10-15,1,542.45,completed
O003878,C0338,P0044,2024-01-01,2,51.67,completed
O004903,C0130,P0027,2023-03-29,1,248.03,cancelled
O000281,C0349,P0027,2023-09-19,3,257.64,returned
O000967,C0456,P0052,01/06/2022,4,81.68,returned
O003187,C0316,P0082,2024-01-11,0,506.52,completed
O000433,C0131,P0040,2023-12-08,3,174.9,completed
O000756,C0013,P0041,07/04/2022,0,259.14,completed
O002600,,P0002,04/07/2022,2,321.55,completed
O000156,C0300,P0066,2023-11-25,0,311.34,completed
O003839,C0116,P0050,06/19/2022,4,450.3,completed
O004293,C0442,P0053,2023-01-28,1,409.55,cancelled
O003286,C0404,P0015,2022-12-09,-1,63.07,completed
O004469,C0186,P0003,2024-05-01,0,251.48,completed
O003669,,P0078,2023-01-11,3,202.7,completed
O002693,C0433,P0060,2022-04-11,3,131.16,completed
O003374,C0227,P0024,02/25/2024,4,413.97,completed
O003463,C0428,P0030,2023-09-16,1,381.26,completed
O002123,C0476,P0078,2023-10-25,-1,229.7,completed
O002628,C0068,P0074,2023-01-27,1,461.56,cancelled
